AGENCY_NAME,Offense.Description,Offense.Level,TOTAL,UNDER_18_COUNT,EIGHTEEN_TWENTYNINE_COUNT,THIRTY_PLUS_COUNT
SAN BERNARDINO CO SO,TRNS/ETC/HID/ETC $+:C/SUB,F,1,0,0,1
SAN BERNARDINO CO SO,UNLAW SALE/ETC CANCR CURE,F,1,0,0,1
SAN BERNARDINO CO SO,UNLAWFL POSS/USE TEAR GAS,F,4,0,0,4
SAN BERNARDINO CO SO,USE ACC ACOUNT INFO NO OK,F,1,0,0,1
SAN BERNARDINO CO SO,USE CNTL SUB:POSS FIREARM,F,5,0,1,4
SAN BERNARDINO CO SO,USE PERSON AS SHIELD,F,1,0,0,1
SAN BERNARDINO CO SO,USE WPN MAS DEST:NATL RES,F,1,0,0,1
SAN BERNARDINO CO SO,USE WPN MS DEST:INJRY/ETC,F,1,0,0,1
SAN BERNARDINO CO SO,USE/ETC CMPRTMNT:CNTL SUB,F,2,0,0,2
SAN BERNARDINO CO SO,UTER/ETC FAKE VEH REG/ETC,F,2,0,0,2
SAN BERNARDINO CO SO,VAND CHRCH/ETC:RAC:INTMDT,F,1,0,0,1
SAN BERNARDINO CO SO,VANDALISM:DAMAGE PROPERTY,F,7,0,2,5
SAN BERNARDINO CO SO,VANDALISM:DEFACE PROPERTY,F,9,0,7,2
SAN BERNARDINO CO SO,VIOL FEL POSS BODY ARMOR,F,1,0,0,1
SAN BERNARDINO CO SO,VIOLATION CUSTODY DECREE,F,1,0,0,1
SAN BERNARDINO CO SO,VIOLATION OF PAROLE:FEL,F,18,0,5,13
SAN BERNARDINO CO SO,WIL DISCH F/ARM W/GRS NEG,F,5,0,2,3
SAN BERNARDINO CO SO,BIKE HANDLEBAR ABV SHLDS,I,1,0,1,0
SAN BERNARDINO CO SO,CULT MARIJ -6 PLANTS/-21,I,1,0,0,1
SAN BERNARDINO CO SO,DISPLAY LIC PLATES WRONG,I,7,0,1,6
SAN BERNARDINO CO SO,DISPLY ONE LIC PLATE WRNG,I,5,0,3,2
SAN BERNARDINO CO SO,DRIV LEVEE/ETC NO RT O WY,I,1,0,0,1
SAN BERNARDINO CO SO,DRIVE ON SIDEWALK VIOL,I,1,0,0,1
SAN BERNARDINO CO SO,DRIVER POSS OPEN ALC CONT,I,1,0,0,1
SAN BERNARDINO CO SO,DUI W/PROB:23152/23153,I,2,0,1,1
SAN BERNARDINO CO SO,DUMPING:PUB/PRIV:NO CNST,I,1,0,0,1
SAN BERNARDINO CO SO,FAIL MAINT VEH LITE EQUIP,I,2,0,1,1
SAN BERNARDINO CO SO,FAIL NOTE DMV ADD CHG:CDL,I,2,0,1,1
SAN BERNARDINO CO SO,FAIL PROVIDE VEH REG:PO,I,1,0,0,1
SAN BERNARDINO CO SO,FAIL RIDE BIKE:RT EDGE RD,I,1,0,0,1
SAN BERNARDINO CO SO,FAIL SET BRK/ETC:UNAT VEH,I,1,0,0,1
SAN BERNARDINO CO SO,FAIL STOP LINE/ETC AT RED,I,2,0,0,2
SAN BERNARDINO CO SO,FAIL STOP VEH:XWALK/ETC,I,4,0,1,3
SAN BERNARDINO CO SO,FAIL TO OBEY TURN SIGNS,I,1,0,0,1
SAN BERNARDINO CO SO,FAIL TO RIDE IN BIKE LANE,I,1,0,1,0
SAN BERNARDINO CO SO,FAIL YIELD/ETC:EMERG VEH,I,1,0,0,1
SAN BERNARDINO CO SO,FIGHT/ETC IN PUBLIC PLACE,I,1,0,0,1
SAN BERNARDINO CO SO,FUEL TANK CAP VIOLATION,I,1,0,0,1
SAN BERNARDINO CO SO,IMPROPER RIGHT HAND TURN,I,1,0,1,0
SAN BERNARDINO CO SO,JAYWALKING,I,2,0,1,1
SAN BERNARDINO CO SO,LICENSE PLATE DISPLAY VIO,I,1,0,1,0
SAN BERNARDINO CO SO,LOCAL ORDINANCE VIOL,I,1,0,0,1
SAN BERNARDINO CO SO,LOUD/UNREASONABLE NOISE,I,3,0,0,3
SAN BERNARDINO CO SO,NO PROOF:FINANCE RESP:VEH,I,1,0,0,1
SAN BERNARDINO CO SO,NO REG:VEH/TRAILER/ETC,I,6,0,0,6
SAN BERNARDINO CO SO,OP MOTRSCTR:DRK HWY:S/REF,I,1,0,0,1
SAN BERNARDINO CO SO,OPEN ALC BEV POSTED PREM,I,1,0,0,1
SAN BERNARDINO CO SO,PARALLEL PARKING VIOL,I,1,0,1,0
SAN BERNARDINO CO SO,PED NOT ON LEFT EDGE ROAD,I,1,0,1,0
SAN BERNARDINO CO SO,PETTY THEFT-$50 W/O PRIOR,I,1,0,1,0
SAN BERNARDINO CO SO,POSS MARIJ OVER 28.5 GRAM,I,1,0,1,0
SAN BERNARDINO CO SO,PROV LIC:NO PASNGR -20YRS,I,1,0,0,1
SAN BERNARDINO CO SO,SHO ON VEH/GIV PO FLS DOC,I,1,0,0,1
SAN BERNARDINO CO SO,SMOKE/ING MARIJ PUBLIC PL,I,2,0,2,0
SAN BERNARDINO CO SO,START/BACKUP VEHICLE:HWY,I,1,0,0,1
SAN BERNARDINO CO SO,UNRSTRAINED TOT:PARNT:VEH,I,1,0,0,1
SAN BERNARDINO CO SO,UNSAFE LANE CHANGE/ETC,I,1,0,1,0
SAN BERNARDINO CO SO,UNSAFE SPEED:PREVAIL COND,I,2,0,2,0
SAN BERNARDINO CO SO,VEH CROSS DBL SOLID LINE,I,1,0,0,1
SAN BERNARDINO CO SO,VANDALISM,M,32,9,10,13
SAN BERNARDINO CO SO,TAKE VEH W/O OWNER CONSNT,M,91,6,36,49
SAN BERNARDINO CO SO,BATTERY,M,45,3,14,28
SAN BERNARDINO CO SO,OBSTRUCT/ETC PUB OFCR/ETC,M,133,2,50,81
SAN BERNARDINO CO SO,SHOPLIFTING,M,193,2,67,124
SAN BERNARDINO CO SO,THFT PRSNL PROP/PTY THFT,M,6,2,3,1
SAN BERNARDINO CO SO,ASLT ON SCHOOL EMPLOYEE,M,1,1,0,0
SAN BERNARDINO CO SO,ASSAULT & BATTERY,M,30,1,9,20
SAN BERNARDINO CO SO,BATT ON PRSN:SCH/HOSP/ETC,M,1,1,0,0
SAN BERNARDINO CO SO,CRRY LOAD F/ARM PUB PLACE,M,9,1,6,2
SAN BERNARDINO CO SO,DIS CON:INTIMATE PHOTOS,M,2,1,0,1
SAN BERNARDINO CO SO,DISRD CONDUCT:DRUG W/ALC,M,15,1,2,12
SAN BERNARDINO CO SO,DRIVE W/O LICENSE,M,42,1,17,24
SAN BERNARDINO CO SO,EXHIBIT DEADWPN:NOT F/ARM,M,11,1,2,8
SAN BERNARDINO CO SO,EXHIBIT FIREARM,M,3,1,0,2
SAN BERNARDINO CO SO,POSS WEAPON AT SCHOOL,M,1,1,0,0
SAN BERNARDINO CO SO,TRESPASSING,M,221,1,64,156
SAN BERNARDINO CO SO,ABANDON CHILD UNDER 14YRS,M,1,0,0,1
SAN BERNARDINO CO SO,ADDICT DRIVE VEHICLE,M,7,0,2,5
SAN BERNARDINO CO SO,ADV ILLEGAL TELECOM EQUIP,M,1,0,1,0
SAN BERNARDINO CO SO,ADW NOT FIREARM,M,8,0,3,5
SAN BERNARDINO CO SO,ADW/FORCE:POSSIBLE GBI,M,1,0,1,0
SAN BERNARDINO CO SO,ALTER/ETC IMITATION F/ARM,M,6,0,2,4
SAN BERNARDINO CO SO,ANNOY/MOL VICT UNDER 18,M,1,0,1,0
SAN BERNARDINO CO SO,ANNOY/MOLEST CHILDREN -18,M,1,0,0,1
SAN BERNARDINO CO SO,ANNOYING/ETC CALLS TO 911,M,6,0,0,6
SAN BERNARDINO CO SO,APPROPR LOST PROP,M,4,0,1,3
SAN BERNARDINO CO SO,ASLT/BATT PEACE OFR/ETC,M,6,0,2,4
SAN BERNARDINO CO SO,ASSAULT ON PERSON,M,1,0,0,1
SAN BERNARDINO CO SO,ATT REM/ETC PO/ETC F/ARM,M,1,0,0,1
SAN BERNARDINO CO SO,ATTEMPT 496PC:STOLEN PROP,M,6,0,1,5
SAN BERNARDINO CO SO,BAT W/SERIOUS BODILY INJ,M,2,0,1,1
SAN BERNARDINO CO SO,BAT:SPOUSE/EX SP/DATE/ETC,M,285,0,97,188
SAN BERNARDINO CO SO,BAT:TRNSPORT PRSNL/PASNGR,M,1,0,1,0
SAN BERNARDINO CO SO,BATERY:SERIOUS BODILY INJ,M,7,0,4,3
SAN BERNARDINO CO SO,BATT PO/EMERG PRSNL/ETC,M,10,0,4,6
SAN BERNARDINO CO SO,BATT:ELDER/DEP ADULT,M,1,0,0,1
SAN BERNARDINO CO SO,BATTERY AGAINST PO,M,3,0,0,3
SAN BERNARDINO CO SO,BATTERY ON PERSON,M,16,0,8,8
SAN BERNARDINO CO SO,BATTERY:SPOUSE/ETC,M,7,0,4,3
SAN BERNARDINO CO SO,BEGGING,M,25,0,4,21
SAN BERNARDINO CO SO,BENCH WARRANT:FTA:MISD,M,1,0,1,0
SAN BERNARDINO CO SO,BLDG USED F/ILL GAMBLING,M,1,0,0,1
SAN BERNARDINO CO SO,BRANDISHING F/ARM REPLICA,M,1,0,0,1
SAN BERNARDINO CO SO,BURGLARY:SECOND DEGREE,M,1,0,0,1
SAN BERNARDINO CO SO,CARRY CON/DIRK OR DAGGER,M,2,0,1,1
SAN BERNARDINO CO SO,CARRY SWITCHBLADE KNIFE,M,1,0,0,1
SAN BERNARDINO CO SO,CARRY UNLOAD H/GUN PUBLIC,M,1,0,1,0
SAN BERNARDINO CO SO,CAUSING FIRE OF PROPERTY,M,1,0,1,0
SAN BERNARDINO CO SO,CCW IN VEHICLE,M,1,0,1,0
SAN BERNARDINO CO SO,CCW ON PERSON,M,2,0,1,1
SAN BERNARDINO CO SO,CNTMPT:CRT:DISRD/ETC BEHV,M,5,0,0,5
SAN BERNARDINO CO SO,COMMIT MAIL THEFT,M,8,0,3,5
SAN BERNARDINO CO SO,CONSPIRACY:COMMIT CRIME,M,4,0,1,3
SAN BERNARDINO CO SO,CONT MNR W/INT SEX:290.46,M,1,0,0,1
SAN BERNARDINO CO SO,CONTEMPT:DISOBEY CRT ORDR,M,14,0,3,11
SAN BERNARDINO CO SO,CONTEMPT:INFLUENCE SENT,M,1,0,0,1
SAN BERNARDINO CO SO,CONTEMPT:VIOL PROTECT ORD,M,3,0,2,1
SAN BERNARDINO CO SO,CONTRIB DELINQUENCY MINOR,M,1,0,1,0
SAN BERNARDINO CO SO,CRPL INJ:SPOUS/COHAB/DATE,M,2,0,0,2
SAN BERNARDINO CO SO,CRUEL TO CHLD:POS INJ/DTH,M,6,0,2,4
SAN BERNARDINO CO SO,CULTIVATE MARIJ 6+ PLANTS,M,13,0,3,10
SAN BERNARDINO CO SO,DAMAGE WIRELES COM DEVICE,M,2,0,1,1
SAN BERNARDINO CO SO,DESTROY/CONCEAL EVIDENCE,M,3,0,0,3
SAN BERNARDINO CO SO,DIS CON:LODGE W/O CONSENT,M,4,0,1,3
SAN BERNARDINO CO SO,DIS CON:PEEKS INHAB BLDG,M,1,0,0,1
SAN BERNARDINO CO SO,DISORD CONDUCT:ALCOHOL,M,469,0,106,363
SAN BERNARDINO CO SO,DISORD CONDUCT:UI/DRUG,M,35,0,10,25
SAN BERNARDINO CO SO,DISORDRLY CONDUCT:TOLUENE,M,3,0,1,2
SAN BERNARDINO CO SO,DISRD CNDCT:LOITER/TOILET,M,8,0,2,6
SAN BERNARDINO CO SO,DISREGARD SAFETY:EVADE PO,M,12,0,5,7
SAN BERNARDINO CO SO,DLR/ETC:UNDTRM OWN:STL PR,M,1,0,0,1
SAN BERNARDINO CO SO,DRIV:SUSP/ETC LIC:DUI:VIO,M,9,0,2,7
SAN BERNARDINO CO SO,DRIV:SUSP/ETC LIC:RECKLES,M,13,0,2,11
SAN BERNARDINO CO SO,DRIVE:LIC SUSPENDED/ETC,M,51,0,17,34
SAN BERNARDINO CO SO,DRIVE/RIDE/ETC RR TRACK,M,1,0,1,0
SAN BERNARDINO CO SO,DUI ALCOHOL,M,173,0,55,118
SAN BERNARDINO CO SO,DUI ALCOHOL/0.08 PERCENT,M,150,0,50,100
SAN BERNARDINO CO SO,ELDER/DEP ADLT:HARM/DEATH,M,8,0,0,8
SAN BERNARDINO CO SO,ELDER/DEP ADULT CRUELTY,M,2,0,2,0
SAN BERNARDINO CO SO,EMBEZZLEMENT,M,3,0,2,1
SAN BERNARDINO CO SO,ENT NONCOM DWELL:INCIDENT,M,3,0,0,3
SAN BERNARDINO CO SO,ENTER NONCOMM DWELLING,M,55,0,17,38
SAN BERNARDINO CO SO,ENTER/REMAIN ON PSTD PROP,M,4,0,0,4
SAN BERNARDINO CO SO,EVADING PEACE OFFICER,M,17,0,4,13
SAN BERNARDINO CO SO,FAIL OBEY PO:INSPECTN ORD,M,1,0,0,1
SAN BERNARDINO CO SO,FAIL TO APPEAR:WRITN PLEA,M,1,0,0,1
SAN BERNARDINO CO SO,FAIL TO KEEP DRUG RECORD,M,1,0,0,1
SAN BERNARDINO CO SO,FAILURE TO PROVIDE,M,1,0,1,0
SAN BERNARDINO CO SO,FALS RPT CRIME:SPEC PO,M,1,0,0,1
SAN BERNARDINO CO SO,FALSE CHECKS/REC/CERT/ETC,M,3,0,0,3
SAN BERNARDINO CO SO,FALSE CRIME:TO SPEC PO'S,M,3,0,2,1
SAN BERNARDINO CO SO,FALSE ID TO SPECIFIC PO,M,6,0,0,6
SAN BERNARDINO CO SO,FALSE ID TO SPECIFIC PO'S,M,63,0,23,40
SAN BERNARDINO CO SO,FALSE IMPRISONMENT,M,1,0,0,1
SAN BERNARDINO CO SO,FALSE REPORT EMERGENCY,M,1,0,0,1
SAN BERNARDINO CO SO,FELON POSS/ETC STUN GUN,M,4,0,2,2
SAN BERNARDINO CO SO,FIGHT IN PUBLIC PLACE,M,3,0,0,3
SAN BERNARDINO CO SO,FILL OUTDATED/ETC PRESCRI,M,1,0,1,0
SAN BERNARDINO CO SO,FLS RPT CRIME:LAW ENF EMP,M,1,0,1,0
SAN BERNARDINO CO SO,FORCIBLE ENTRY:PROP DAMAG,M,4,0,3,1
SAN BERNARDINO CO SO,FORGE/ALTER VEH REG/ETC,M,1,0,0,1
SAN BERNARDINO CO SO,FORGERY,M,2,0,1,1
SAN BERNARDINO CO SO,FORGERY:INTENT:DEFRAUD,M,2,0,0,2
SAN BERNARDINO CO SO,FRAUD:POSS/USE SCAN DVICE,M,1,0,1,0
SAN BERNARDINO CO SO,GAMBLING,M,4,0,1,3
SAN BERNARDINO CO SO,GRDTHFT:MONEY/LABOR/PROP,M,2,0,0,2
SAN BERNARDINO CO SO,HABITUAL TRAFFIC OFFENDER,M,1,0,0,1
SAN BERNARDINO CO SO,HIT AND RUN,M,9,0,3,6
SAN BERNARDINO CO SO,HIT AND RUN:PROP DAMAGE,M,6,0,2,4
SAN BERNARDINO CO SO,ILLEGAL PAY FOR ADOPTION,M,1,0,0,1
SAN BERNARDINO CO SO,ILLEGAL SPEED CONTEST,M,2,0,1,1
SAN BERNARDINO CO SO,ILLEGAL SPEED CONTEST:INJ,M,1,0,0,1
SAN BERNARDINO CO SO,IMMORAL ACTS BEFORE CHILD,M,2,0,0,2
SAN BERNARDINO CO SO,IMPROP USE/ETC REG:UNAUTH,M,1,0,0,1
SAN BERNARDINO CO SO,INDECENT EXPOSURE,M,12,0,2,10
SAN BERNARDINO CO SO,LOITER:INT:PROSTITUTION,M,1,0,0,1
SAN BERNARDINO CO SO,LOITER/ETC PRIVATE PROP,M,14,0,6,8
SAN BERNARDINO CO SO,LOITERING AT SCHOOL,M,1,0,0,1
SAN BERNARDINO CO SO,MAKE/ETC FICT CHECK/ETC,M,2,0,0,2
SAN BERNARDINO CO SO,MFG/ETC FALSELY ADV PRODS,M,1,0,0,1
SAN BERNARDINO CO SO,MFG/ETC LEADED CANE/ETC,M,1,0,0,1
SAN BERNARDINO CO SO,MULTIPLE PAY:ADOPTION,M,2,0,1,1
SAN BERNARDINO CO SO,OBSTR/ETC PUB OFC:RADIO,M,3,0,2,1
SAN BERNARDINO CO SO,OBSTRUCT PUBLIC PLACE,M,2,0,0,2
SAN BERNARDINO CO SO,OBSTRUCT/RESIST EXEC OFCR,M,10,0,2,8
SAN BERNARDINO CO SO,OBT CREDIT/ETC:OTHER'S ID,M,1,0,0,1
SAN BERNARDINO CO SO,OFFENSIVE WORDS:PUBLIC PL,M,2,0,0,2
SAN BERNARDINO CO SO,PASS COMPLETED CHECK/ETC,M,2,0,0,2
SAN BERNARDINO CO SO,PETTY THEFT,M,32,0,15,17
SAN BERNARDINO CO SO,PETTY THEFT -$50,M,3,0,0,3
SAN BERNARDINO CO SO,PETTY THEFT RETAIL/ETC,M,26,0,11,15
SAN BERNARDINO CO SO,PLCE BET AFTER KNOW OUTCM,M,1,0,0,1
SAN BERNARDINO CO SO,POS BLANK CHECK/ETC:FRAUD,M,1,0,0,1
SAN BERNARDINO CO SO,POS/ETC BAD/ETC CHECK/ETC,M,6,0,4,2
SAN BERNARDINO CO SO,POS/ETC VEH W/ALTERED NBR,M,2,0,0,2
SAN BERNARDINO CO SO,POSS ARMOR PENETRATE AMMO,M,1,0,1,0
SAN BERNARDINO CO SO,POSS CNTL SUB W/O PRESCRP,M,5,0,4,1
SAN BERNARDINO CO SO,POSS DEADL WPN:COMIT ASLT,M,1,0,0,1
SAN BERNARDINO CO SO,POSS DECEPTIVE GOVT ID,M,2,0,0,2
SAN BERNARDINO CO SO,POSS MARIJ OVER 28.5 GRAM,M,3,0,2,1
SAN BERNARDINO CO SO,POSS MARIJUANA FOR SALE,M,8,0,3,5
SAN BERNARDINO CO SO,POSS MARIJUANA SCHL GRNDS,M,1,0,0,1
SAN BERNARDINO CO SO,POSS STOLEN VEH/VES/ETC,M,24,0,10,14
SAN BERNARDINO CO SO,POSS SWITCHBLADE:VEHICLE,M,2,0,0,2
SAN BERNARDINO CO SO,POSS UNLAW PARAPHERNALIA,M,460,0,132,328
SAN BERNARDINO CO SO,POSS/ETC COMP/WOOD KNKLES,M,1,0,0,1
SAN BERNARDINO CO SO,POSSESS BURGLARY TOOLS,M,35,0,12,23
SAN BERNARDINO CO SO,POSSESS CNTL SUB,M,191,0,41,150
SAN BERNARDINO CO SO,POSSESS NARCOTIC CNTL SUB,M,46,0,19,27
SAN BERNARDINO CO SO,POSSESS/ETC TOLUENE/ETC,M,1,0,0,1
SAN BERNARDINO CO SO,PROHIB ACTS:LOADED F/ARM,M,1,0,0,1
SAN BERNARDINO CO SO,PROSTITUTION,M,35,0,11,24
SAN BERNARDINO CO SO,REC BENE:INCOMPLET ADOPTN,M,1,0,0,1
SAN BERNARDINO CO SO,REC KNWN STOLN PROP,M,35,0,12,23
SAN BERNARDINO CO SO,RECKLESS DRIVING,M,4,0,4,0
SAN BERNARDINO CO SO,RECKLESS DRIVING:HIGHWAY,M,9,0,6,3
SAN BERNARDINO CO SO,RECV COMP FOR TOW SRVS,M,1,0,0,1
SAN BERNARDINO CO SO,RFUSE GO:OWN REQ:PRIV PRO,M,6,0,1,5
SAN BERNARDINO CO SO,RFUSE GO:PO REQ PRIV PROP,M,32,0,6,26
SAN BERNARDINO CO SO,RUN/ETC DRIVE SCH W/O LIC,M,1,0,0,1
SAN BERNARDINO CO SO,SELL AMMO TO MINOR,M,1,0,1,0
SAN BERNARDINO CO SO,SELL TEARGAS/TEARGAS WPN,M,1,0,0,1
SAN BERNARDINO CO SO,SELL UNCLASSED FIREWORKS,M,1,0,1,0
SAN BERNARDINO CO SO,SELL/TRNSP/ETC MARIJUANA,M,2,0,1,1
SAN BERNARDINO CO SO,SEND/ETC FALSE FIRE ALARM,M,1,0,0,1
SAN BERNARDINO CO SO,SEX W/MINOR:+ OR - 3 YRS,M,1,0,1,0
SAN BERNARDINO CO SO,SEXUAL BATT:SEX AROUSAL,M,4,0,1,3
SAN BERNARDINO CO SO,SEXUAL BATTERY,M,1,0,0,1
SAN BERNARDINO CO SO,SHO ON VEH/GIV PO FLS REG,M,9,0,2,7
SAN BERNARDINO CO SO,SOLICIT LEWD ACT,M,1,0,0,1
SAN BERNARDINO CO SO,TAMPER WITH VEHICLE,M,3,0,1,2
SAN BERNARDINO CO SO,TAMPER/ETC W/FIREALRM/ETC,M,1,0,1,0
SAN BERNARDINO CO SO,THEFT,M,1,0,1,0
SAN BERNARDINO CO SO,THEFT OF UTILITY SERVICES,M,4,0,1,3
SAN BERNARDINO CO SO,THFT/PTY THFT MERCHANDISE,M,15,0,4,11
SAN BERNARDINO CO SO,THREAT/ETC W/WPN MAS DEST,M,2,0,1,1
SAN BERNARDINO CO SO,THROW SUBSTANCE AT VEH,M,1,0,0,1
SAN BERNARDINO CO SO,THRTN CRIME:INT:TERRORIZE,M,2,0,0,2
SAN BERNARDINO CO SO,TRESP:DESTROY STAND TIMBR,M,6,0,0,6
SAN BERNARDINO CO SO,TRESPAS:REFUSE LEAVE PROP,M,29,0,10,19
SAN BERNARDINO CO SO,TRESPASS PUBLIC BUSINESS,M,38,0,4,34
SAN BERNARDINO CO SO,TRESPASS:INJURE PROPERTY,M,7,0,3,4
SAN BERNARDINO CO SO,TRESPASS:OCC PROP W/O CON,M,22,0,4,18
SAN BERNARDINO CO SO,TRESPASS:POSTED LAND/BLDG,M,3,0,0,3
SAN BERNARDINO CO SO,TRESPASS:RAILROAD PROPRTY,M,1,0,0,1
SAN BERNARDINO CO SO,TRESPASS:REMOVE TIMBER,M,1,0,1,0
SAN BERNARDINO CO SO,TRNSP AGGREGTE UNCVRD:HWY,M,1,0,0,1
SAN BERNARDINO CO SO,TRSPAS:REMOV SOIL PUB PRP,M,1,0,0,1
SAN BERNARDINO CO SO,TRSPSS:PSTD LND:RFS TO LV,M,5,0,0,5
SAN BERNARDINO CO SO,UNAUTH ELDERLY FACILITY,M,1,0,0,1
SAN BERNARDINO CO SO,UNAUTH ENTRY POSTED LAND,M,1,0,1,0
SAN BERNARDINO CO SO,UNDER INFLUENCE CNTL SUB,M,374,0,122,252
SAN BERNARDINO CO SO,UNREASONABLE NOISE,M,1,0,0,1
SAN BERNARDINO CO SO,USE ACC ACOUNT DATA:NO OK,M,1,0,0,1
SAN BERNARDINO CO SO,UTER/ETC FAKE VEH REG/ETC,M,1,0,0,1
SAN BERNARDINO CO SO,VANDALISM -$400,M,1,0,1,0
SAN BERNARDINO CO SO,VANDALISM $400 OR MORE,M,6,0,2,4
SAN BERNARDINO CO SO,VANDALISM:DAMAGE PROPERTY,M,4,0,1,3
SAN BERNARDINO CO SO,VANDALISM:DEFACE PROPERTY,M,3,0,0,3
SAN BERNARDINO CO SO,VANDL:DESTROY OTHRS PROP,M,2,0,0,2
SAN BERNARDINO CO SO,VIO ORD:PREVNT DOMES VIOL,M,35,0,7,28
SAN BERNARDINO CO SO,VIOL LOAD/PERMIT REGS,M,3,0,0,3
SAN BERNARDINO CO SO,WILLFUL CRUELTY TO CHILD,M,19,0,6,13
SAN BERNARDINO CO SO,WRITE UNAUTH PRESCRIPTION,M,1,0,0,1
SAN BERNARDINO CO SO,PROB VIOL:REAREST/REVOKE,X,3,1,0,2
SAN BERNARDINO CO SO,PR C/S CONV:11351-11352HS,X,2,0,1,1
SAN BERNARDINO CO SO,PR C/S CONV:11378.5-11383,X,1,0,0,1
SAN BERNARDINO CO SO,PRCS VIOLATION,X,16,0,2,14
SAN BERNARDINO CO SO,PRCS:FLASH INCARCERATION,X,23,0,6,17
SAN BERNARDINO CO SO,PROB VIOL:REARREST/REVOKE,X,16,0,1,15
SAN BERNARDINO CO SO,REG OF ARSON OFFENDER,X,1,0,0,1
SAN BERNARDINO CO SO,REG OF CONTRL SUB OFFENDR,X,1,0,0,1
SAN BERNARDINO CO SO,REGISTRATION OF SEX OFNDR,X,1,0,0,1
SAN DIEGO CO SO,ROBBERY,F,49,9,20,20
SAN DIEGO CO SO,ADW NOT FIREARM,F,78,7,22,49
SAN DIEGO CO SO,CONSPIRACY:COMMIT CRIME,F,17,7,9,1
SAN DIEGO CO SO,POSS WEAPON AT SCHOOL,F,3,3,0,0
SAN DIEGO CO SO,ADW/FORCE:POSSIBLE GBI,F,23,2,5,16
SAN DIEGO CO SO,BATT W/SERIOUS BODILY INJ,F,6,2,3,1
SAN DIEGO CO SO,PARTICIPATE:CRIM ST GANG,F,2,2,0,0
SAN DIEGO CO SO,VANDALISM $400 OR MORE,F,23,2,14,7
SAN DIEGO CO SO,VANDALISM:DEFACE PROPERTY,F,8,2,1,5
SAN DIEGO CO SO,VEHICLE THEFT,F,39,2,11,26
SAN DIEGO CO SO,ARSON:INHABITED STRUCTURE,F,1,1,0,0
SAN DIEGO CO SO,ASLT W/FIREARM ON PERSON,F,8,1,5,2
SAN DIEGO CO SO,BATTERY,F,2,1,0,1
SAN DIEGO CO SO,EVADE PO:DISREGARD SAFETY,F,4,1,2,1
SAN DIEGO CO SO,MURDER,F,3,1,0,2
SAN DIEGO CO SO,PROMOTE/ETC CRIM ST GANG,F,5,1,4,0
SAN DIEGO CO SO,290 VIOL TRAN 30 DY UPDTE,F,1,0,0,1
SAN DIEGO CO SO,ACCESSORY,F,1,0,0,1
SAN DIEGO CO SO,ADW NOT F/ARM:PO/FIRE:GBI,F,1,0,1,0
SAN DIEGO CO SO,ALT/FORGE/ETC DRIV LIC/ID,F,1,0,0,1
SAN DIEGO CO SO,ANNOY/MOL VICT UNDER 18,F,1,0,0,1
SAN DIEGO CO SO,APPROPR LOST PROP,F,2,0,1,1
SAN DIEGO CO SO,ARSON:FOREST LAND,F,1,0,0,1
SAN DIEGO CO SO,ARSON:PROPERTY,F,1,0,0,1
SAN DIEGO CO SO,ASSAULT BY PUBLIC OFFICER,F,1,0,0,1
SAN DIEGO CO SO,ATT 496 PC:STOLEN PROP,F,3,0,0,3
SAN DIEGO CO SO,ATT PRVNT/ETC VIC/ETC:RPT,F,2,0,0,2
SAN DIEGO CO SO,ATT STOP VIC/ETC:SEK ARST,F,1,0,0,1
SAN DIEGO CO SO,BATTERY AGAINST PO,F,1,0,1,0
SAN DIEGO CO SO,BENCH WARRANT:FTA:FELONY,F,4,0,0,4
SAN DIEGO CO SO,BRIBE EXECUTIVE OFFICER,F,1,0,0,1
SAN DIEGO CO SO,BURG/ETC:STATE EMERG/ETC,F,1,0,1,0
SAN DIEGO CO SO,BURGLARY,F,57,0,15,42
SAN DIEGO CO SO,BURGLARY:FIRST DEGREE,F,12,0,4,8
SAN DIEGO CO SO,BURGLARY:SECOND DEGREE,F,2,0,0,2
SAN DIEGO CO SO,CARJACKING,F,1,0,1,0
SAN DIEGO CO SO,CARRY CON/DIRK OR DAGGER,F,33,0,17,16
SAN DIEGO CO SO,CARRY LOAD F/ARM:PR FEL,F,1,0,1,0
SAN DIEGO CO SO,CARRY STOLEN LOADED F/ARM,F,1,0,1,0
SAN DIEGO CO SO,CHILD CRUELTY:POS INJ/DTH,F,22,0,11,11
SAN DIEGO CO SO,CHILD STEALING,F,1,0,0,1
SAN DIEGO CO SO,CIV RGT VIOL:VIOLENT INJ,F,1,0,0,1
SAN DIEGO CO SO,CONV PERSN POSS/ETC F/ARM,F,1,0,0,1
SAN DIEGO CO SO,CRPL INJ:SPOUS/COHAB/DATE,F,73,0,22,51
SAN DIEGO CO SO,CRRY LOAD F/ARM:PUB:S/CIR,F,1,0,1,0
SAN DIEGO CO SO,DAMAGE/ETC POWER LINES,F,1,0,0,1
SAN DIEGO CO SO,DISCL WARR INFO PR EXECUT,F,1,0,0,1
SAN DIEGO CO SO,DOMESTIC VIOLENCE W/PR,F,1,0,0,1
SAN DIEGO CO SO,DUI .08 ALCOHOL:BODLY INJ,F,1,0,0,1
SAN DIEGO CO SO,DUI 0.08 W/PR:PER 23550VC,F,7,0,2,5
SAN DIEGO CO SO,DUI ALCOHOL:CAUSE BOD INJ,F,4,0,0,4
